date,sales,
07/16/2017,11,
07/16/2017,23,
07/16/2017,25,
07/16/2017,76,
07/16/2017,7,
07/16/2017,61,
10/16/2016,825,
01/10/2017,25,
09/19/2018,13,
09/19/2018,90,
09/19/2018,472,
09/19/2018,19,
09/15/2018,32,
06/28/2016,6,
06/28/2016,622,
11/25/2017,60,
11/25/2018,49,
01/14/2018,155,
11/07/2015,6,
11/07/2015,31,
09/01/2017,25,
09/01/2017,9,
09/01/2017,377,
09/01/2017,30,
09/01/2017,12,
09/01/2017,27,
11/11/2018,1159,
12/11/2018,2,
11/08/2016,45,
11/08/2016,227,
11/08/2016,187,
11/08/2016,266,
11/08/2016,28,
11/19/2016,32,
12/23/2018,14,
12/23/2018,176,
09/16/2017,13,
05/26/2018,209,
05/26/2018,26,
03/30/2016,367,
08/19/2015,290,
08/19/2015,70,
12/23/2015,6,
11/01/2016,206,
12/15/2015,9,
08/21/2016,13,
08/21/2016,599,
08/21/2016,26,
05/23/2015,18,
05/23/2015,6,
05/23/2015,209,
12/09/2018,149,
03/11/2015,147,
03/11/2015,33,
03/11/2015,588,
03/11/2015,15,
06/23/2017,26,
08/23/2015,16,
08/23/2015,7,
08/23/2015,5,
08/23/2015,144,
08/23/2015,32,
08/23/2015,224,
02/06/2018,228,
02/06/2018,47,
01/29/2018,6,
12/20/2017,34,
11/11/2017,29,
11/11/2017,36,
11/11/2017,93,
11/11/2017,246,
11/11/2017,56,
11/11/2017,36,
11/09/2018,524,
05/02/2015,480,
09/22/2018,13,
09/22/2018,18,
12/17/2018,167,
12/17/2018,25,
12/17/2018,125,
07/18/2018,600,
07/18/2018,199,
07/18/2018,10,
11/03/2017,10,
04/08/2015,100,
04/08/2015,400,
08/14/2017,16,
09/25/2015,15,
12/11/2017,210,
12/11/2017,24,
12/11/2017,31,
12/11/2017,120,
12/11/2017,364,
12/11/2017,36,
12/11/2017,123,
12/11/2017,893,
12/11/2017,51,
12/11/2017,84,
12/11/2017,6,
02/03/2016,13,
12/29/2017,28,
08/31/2018,7,
02/04/2018,33,
12/06/2015,1262,
05/30/2017,39,
05/21/2017,2,
05/21/2017,83,
08/09/2015,6,
09/05/2017,10,
07/23/2017,5,
07/23/2017,6,
07/23/2017,176,
07/23/2017,5,
07/23/2017,14,
05/12/2017,55,
09/02/2017,23,
09/02/2017,310,
09/02/2017,20,
09/02/2017,473,
09/02/2017,1013,
09/02/2017,18,
07/21/2018,4,
07/21/2018,1627,
09/25/2018,9,
09/25/2018,191,
08/03/2018,100,
10/25/2016,80,
06/15/2018,120,
01/09/2016,107,
01/09/2016,164,
01/09/2016,43,
01/09/2016,52,
02/09/2016,480,
08/19/2017,147,
08/19/2017,277,
08/19/2017,26,
11/06/2018,319,
12/26/2016,213,
11/23/2015,24,
08/01/2017,20,
09/21/2015,7,
09/04/2018,422,
06/19/2018,761,
06/19/2018,39,
06/19/2018,123,
04/19/2017,26,
04/19/2017,4,
04/19/2017,460,
04/19/2017,8,
04/19/2017,72,
04/19/2017,55,
04/19/2017,10,
05/05/2017,1686,
05/05/2017,6,
10/18/2015,62,
10/18/2015,2,
02/13/2018,18,
11/17/2018,14,
01/20/2015,68,
12/01/2018,42,
12/01/2018,142,
08/09/2016,11,
08/09/2016,145,
09/27/2017,18,
09/27/2017,14,
11/14/2017,17,
11/14/2017,20,
04/16/2017,36,
04/16/2017,124,
11/26/2018,258,
11/26/2018,1880,
11/26/2018,28,
11/26/2018,90,
11/26/2018,829,
11/20/2016,8,
11/20/2016,18,
11/20/2016,63,
11/20/2016,291,
09/07/2018,114,
09/07/2018,136,
11/24/2015,112,
03/11/2018,777,
03/11/2018,13,
03/11/2018,155,
03/11/2018,44,
06/12/2017,93,
06/12/2017,53,
06/26/2016,972,
12/22/2018,142,
12/22/2018,183,
10/09/2015,89,
12/10/2016,54,
12/25/2016,276,
12/25/2016,158,
04/29/2018,5,
03/28/2017,88,
03/28/2017,6,
05/13/2016,223,
05/13/2016,16,
07/04/2015,22,
07/04/2015,16,
04/22/2015,248,
04/22/2015,10,
09/19/2017,70,
07/22/2015,12,
07/22/2015,718,
07/22/2015,237,
07/22/2015,171,
10/08/2018,146,
04/25/2018,108,
03/26/2018,144,
03/26/2018,2400,
03/26/2018,75,
03/26/2018,88,
03/26/2018,33,
05/04/2018,3,
05/04/2018,10,
11/14/2017,90,
01/06/2015,13,
12/27/2017,40,
04/30/2018,24,
04/21/2018,909,
08/17/2018,6,
08/17/2018,9,
08/17/2018,75,
08/17/2018,17,
08/17/2018,39,
11/12/2017,204,
11/12/2017,675,
10/01/2017,6,
10/01/2017,31,
02/12/2017,1351,
02/12/2017,16,
11/13/2017,20,
04/26/2015,22,
04/26/2015,13,
08/11/2016,12,
08/11/2016,138,
11/27/2017,117,
11/27/2017,332,
10/28/2017,757,
12/29/2015,9,
09/10/2016,7,
10/02/2018,18,
10/02/2018,370,
09/11/2017,3,
09/11/2017,21,
09/11/2017,10,
06/02/2017,31,
06/02/2017,52,
06/02/2017,12,
10/15/2018,15,
09/27/2016,17,
09/27/2016,26,
05/03/2016,9,
05/03/2016,63,
05/03/2016,340,
05/03/2016,50,
01/09/2018,275,
01/27/2018,138,
09/02/2018,41,
07/14/2017,111,
07/14/2017,152,
07/14/2017,31,
02/24/2018,124,
02/24/2018,1320,
07/20/2015,90,
07/20/2015,23,
03/13/2018,31,
03/13/2018,466,
03/13/2018,28,
03/08/2017,114,
03/08/2017,13,
03/08/2017,70,
12/07/2015,9,
07/10/2017,342,
12/24/2017,44,
12/24/2017,40,
04/23/2018,67,
04/23/2018,93,
04/23/2018,25,
08/17/2018,4417,
05/22/2018,50,
02/09/2018,355,
03/03/2015,16,
03/03/2015,303,
03/03/2015,45,
06/04/2016,120,
06/04/2016,990,
08/27/2017,10,
09/12/2017,69,
05/30/2017,365,
05/30/2017,48,
05/30/2017,50,
05/30/2017,6,
05/30/2017,630,
05/30/2017,15,
05/30/2017,46,
05/30/2017,126,
06/10/2018,15,
10/22/2018,33,
10/22/2018,32,
06/13/2018,182,
11/23/2015,156,
08/16/2018,14,
08/16/2018,68,
01/14/2017,90,
01/14/2017,316,
09/16/2017,274,
09/16/2017,18,
10/10/2017,21,
10/10/2017,5,
11/13/2016,340,
11/13/2016,64,
11/02/2015,800,
07/19/2017,36,
07/19/2017,390,
05/14/2017,186,
02/21/2016,2542,
10/16/2018,600,
06/22/2018,4,
09/09/2018,26,
09/09/2018,67,
10/14/2018,47,
06/20/2017,7,
06/20/2017,58,
09/02/2015,560,
01/30/2017,306,
01/30/2017,51,
01/30/2017,27,
12/04/2018,649,
01/23/2017,60,
05/26/2016,21,
05/04/2015,38,
05/04/2015,6,
02/10/2016,78,
11/18/2015,293,
11/18/2015,9,
11/18/2015,425,
11/18/2015,3,
11/18/2015,382,
09/04/2018,98,
09/04/2018,11,
03/29/2015,891,
11/05/2017,72,
11/05/2017,114,
11/05/2017,159,
06/10/2018,15,
08/10/2016,65,
10/09/2016,2,
10/09/2016,12,
10/09/2016,38,
05/28/2017,287,
05/11/2018,44,
10/16/2017,143,
11/17/2018,20,
11/17/2018,5,
11/26/2018,980,
11/26/2018,136,
09/03/2018,9,
09/03/2018,101,
12/05/2018,42,
12/05/2018,10,
11/10/2018,401,
11/10/2018,29,
03/18/2015,111,
03/18/2015,1280,
03/18/2015,1857,
11/12/2017,23,
10/26/2018,62,
10/26/2018,82,
04/11/2016,68,
04/11/2016,55,
12/25/2016,844,
12/25/2016,450,
09/21/2018,16,
12/20/2015,193,
07/18/2016,6,
07/26/2015,68,
07/26/2015,163,
07/26/2015,26,
12/26/2015,192,
12/11/2018,722,
12/11/2018,74,
12/11/2018,14,
12/11/2018,65,
03/03/2015,177,
10/21/2018,39,
10/21/2018,22,
11/10/2018,112,
03/16/2018,446,
09/22/2017,17,
02/06/2018,30,
12/31/2016,117,
10/09/2017,2,
10/09/2017,170,
12/30/2015,252,
12/30/2015,524,
04/12/2017,20,
04/12/2017,195,
04/12/2017,37,
11/28/2017,341,
11/28/2017,13,
11/28/2017,7,
11/28/2017,33,
11/28/2017,348,
04/15/2018,16,
03/09/2016,5,
10/28/2015,258,
01/07/2018,154,
01/07/2018,62,
01/07/2018,111,
01/07/2018,8,
08/13/2018,37,
11/02/2018,55,
09/19/2015,93,
05/31/2016,11,
09/13/2017,41,
09/13/2017,15,
09/13/2017,150,
09/13/2017,17,
09/13/2017,18,
09/13/2017,378,
09/13/2017,18,
09/13/2017,374,
09/13/2017,1337,
09/13/2017,30,
11/29/2018,391,
11/29/2018,102,
12/04/2018,75,
05/02/2018,16,
05/02/2018,60,
05/02/2018,35,
12/25/2017,314,
12/25/2017,867,
09/30/2015,796,
07/12/2015,36,
07/12/2015,24,
09/08/2017,44,
09/08/2017,31,
08/06/2018,71,
05/14/2016,510,
05/14/2016,123,
05/14/2016,98,
05/14/2016,723,
01/20/2018,12,
05/30/2017,168,
04/08/2015,173,
07/23/2015,100,
05/30/2018,157,
05/30/2018,36,
05/30/2018,14,
03/13/2017,387,
03/13/2017,380,
03/13/2017,540,
03/13/2017,42,
03/13/2017,52,
03/13/2017,553,
03/13/2017,24,
03/13/2017,127,
03/13/2017,450,
04/10/2018,196,
04/10/2018,37,
06/25/2017,86,
06/25/2017,33,
03/17/2015,12,
03/17/2015,31,
03/17/2015,13,
03/17/2015,16,
03/17/2015,33,
08/09/2015,5,
08/09/2015,10,
07/26/2016,10,
07/26/2016,24,
07/26/2016,100,
02/15/2015,22,
03/24/2016,47,
09/02/2018,19,
09/02/2018,237,
11/16/2016,19,
12/09/2015,11,
12/09/2015,238,
02/03/2018,6,
02/03/2018,66,
02/03/2018,23,
02/03/2018,420,
11/11/2018,89,
09/17/2018,10,
09/17/2018,319,
09/17/2018,6,
09/17/2018,1416,
06/25/2018,149,
07/30/2017,10,
07/30/2017,1037,
04/16/2016,570,
04/16/2016,10,
04/16/2016,1197,
04/16/2016,524,
04/11/2016,640,
04/11/2016,53,
02/27/2016,539,
09/08/2017,15,
09/08/2017,35,
09/08/2017,262,
05/19/2017,88,
11/11/2018,35,
09/15/2015,15,
09/15/2015,15,
09/15/2016,4,
09/15/2016,148,
07/01/2017,1500,
04/10/2017,14,
01/06/2015,2574,
01/06/2015,610,
01/06/2015,6,
01/06/2015,392,
01/06/2015,756,
01/06/2015,32,
01/06/2015,7,
09/01/2017,13,
09/23/2015,19,
12/15/2015,446,
12/28/2018,3,
12/28/2018,26,
12/19/2016,30,
12/19/2016,2250,
12/19/2016,1054,
11/05/2018,13,
09/10/2016,107,
11/16/2018,120,
09/11/2018,11,
09/11/2018,513,
09/11/2018,2,
07/14/2018,5,
07/14/2018,277,
07/14/2018,5,
07/14/2018,72,
07/14/2018,19,
07/14/2018,141,
07/14/2018,471,
03/30/2018,7,
03/30/2018,165,
01/31/2017,24,
06/08/2018,13,
11/02/2015,47,
11/02/2015,363,
07/14/2018,10,
07/14/2018,1890,
07/14/2018,63,
07/14/2018,397,
07/14/2018,240,
07/14/2018,14,
12/09/2018,30,
12/09/2018,215,
12/09/2018,16,
12/09/2018,147,
12/09/2018,16,
12/09/2018,6,
12/09/2018,1400,
09/05/2017,9,
09/05/2017,9,
09/05/2017,86,
09/10/2015,22,
09/10/2015,1488,
09/26/2018,72,
09/26/2018,10,
09/26/2018,36,
09/26/2018,18,
09/26/2018,932,
06/17/2017,267,
06/17/2017,484,
02/25/2018,197,
02/25/2018,232,
03/31/2018,30,
12/03/2018,14,
02/19/2017,71,
12/02/2018,115,
12/02/2018,37,
12/02/2018,243,
12/02/2018,50,
12/02/2018,509,
12/02/2018,58,
12/02/2018,907,
10/10/2015,720,
10/10/2015,756,
10/10/2015,12,
10/10/2015,1,
09/05/2017,22,
11/20/2015,35,
11/20/2015,834,
11/20/2015,13,
11/20/2015,26,
05/10/2015,350,
05/10/2015,23,
11/27/2018,159,
11/27/2018,498,
11/01/2015,534,
11/01/2015,168,
11/01/2015,32,
12/30/2017,171,
09/03/2017,199,
10/05/2018,64,
01/30/2017,436,
01/30/2017,49,
04/21/2018,48,
04/21/2018,21,
12/05/2015,27,
12/05/2015,50,
12/05/2015,15,
10/21/2015,195,
10/21/2015,592,
10/21/2015,3,
12/08/2016,222,
12/08/2016,236,
11/02/2015,42,
11/02/2015,53,
12/18/2017,564,
11/23/2016,2626,
11/23/2016,18,
08/13/2016,423,
04/16/2016,128,
03/21/2015,3500,
03/21/2015,15,
03/21/2015,123,
03/21/2015,10,
03/21/2015,123,
11/16/2018,18,
09/25/2016,129,
09/05/2017,59,
09/05/2017,72,
09/05/2017,8,
09/05/2017,888,
04/20/2018,147,
04/20/2018,37,
06/15/2016,226,
09/17/2015,6,
09/17/2015,39,
09/17/2015,41,
09/17/2015,30,
09/17/2015,149,
09/17/2015,56,
07/08/2017,13,
05/27/2017,26,
05/27/2017,6,
05/27/2017,1298,
12/24/2018,265,
05/03/2018,26,
05/03/2018,23,
02/22/2015,20,
02/08/2016,10,
02/08/2016,6,
02/08/2016,6,
08/24/2016,15,
11/30/2015,7,
12/10/2017,19,
12/10/2017,680,
10/27/2018,190,
10/27/2018,72,
11/25/2015,540,
11/25/2015,726,
11/25/2015,8,
07/14/2015,40,
05/23/2016,851,
05/23/2016,76,
11/21/2016,326,
11/21/2016,24,
11/21/2016,17,
03/30/2015,336,
03/30/2015,252,
03/30/2015,128,
12/29/2018,1208,
12/29/2018,13,
12/29/2018,35,
12/29/2018,301,
12/29/2018,259,
03/02/2018,60,
03/02/2018,58,
03/02/2018,442,
03/02/2018,69,
10/06/2017,704,
10/06/2017,18,
10/06/2017,12,
10/06/2017,68,
04/05/2016,893,
09/09/2015,1300,
03/15/2017,5,
03/15/2017,1353,
12/27/2016,1549,
12/27/2016,20,
08/07/2018,120,
08/07/2018,119,
03/22/2016,20,
11/30/2016,81,
11/30/2016,26,
04/15/2015,107,
04/15/2015,188,
07/30/2018,77,
06/01/2018,54,
01/07/2015,77,
01/07/2015,11,
09/29/2018,100,
09/13/2018,16,
10/22/2015,130,
10/04/2017,31,
10/04/2017,5400,
10/04/2017,120,
11/27/2016,41,
11/27/2016,60,
11/27/2016,260,
11/27/2016,171,
11/27/2016,39,
11/27/2016,155,
11/27/2016,447,
05/06/2018,153,
10/08/2015,24,
12/31/2015,196,
12/31/2015,15,
12/31/2015,1688,
12/31/2015,342,
12/31/2015,606,
04/28/2016,187,
04/28/2016,3813,
02/14/2016,27,
02/14/2016,626,
11/25/2017,1569,
11/25/2017,18,
11/25/2017,160,
07/15/2018,180,
07/15/2018,873,
07/15/2018,13,
12/29/2015,89,
12/29/2015,320,
03/22/2017,168,
07/02/2018,164,
07/02/2018,6,
12/14/2018,1200,
12/14/2018,74,
12/14/2018,26,
12/14/2018,18,
12/14/2018,527,
08/26/2017,12,
08/26/2017,210,
08/26/2017,448,
08/26/2017,480,
08/26/2017,9,
10/15/2018,12,
10/25/2015,41,
10/25/2015,14,
04/02/2016,88,
10/28/2018,78,
10/28/2018,148,
10/28/2018,48,
12/05/2015,251,
11/03/2018,41,
01/06/2016,30,
01/06/2016,2,
09/09/2018,160,
01/05/2016,60,
01/05/2016,18,
01/05/2016,14,
04/16/2018,41,
09/10/2016,180,
09/25/2017,287,
09/25/2017,25,
09/25/2017,332,
03/16/2016,18,
11/26/2017,18,
09/26/2017,432,
06/13/2018,292,
09/18/2018,115,
06/02/2018,11,
05/15/2017,16,
09/15/2018,13,
08/22/2017,20,
05/30/2015,71,
12/18/2018,13,
07/30/2018,90,
11/21/2015,7,
11/21/2015,95,
09/24/2016,36,
08/20/2018,26,
06/17/2017,8,
06/17/2017,567,
06/17/2017,10,
12/19/2016,26,
05/31/2016,8,
06/18/2016,61,
06/18/2016,451,
06/18/2016,35,
06/18/2016,468,
06/18/2016,34,
11/30/2016,18,
12/21/2016,4,
11/17/2018,269,
11/17/2018,432,
11/13/2018,44,
11/13/2018,155,
10/24/2017,16,
12/06/2015,43,
12/03/2018,11,
09/26/2018,3,
02/03/2016,75,
08/12/2018,18,
08/12/2018,1780,
08/12/2018,220,
08/24/2016,8,
11/12/2018,27,
08/01/2017,1040,
08/01/2017,46,
11/25/2017,457,
11/25/2017,4500,
11/25/2017,60,
04/13/2017,7,
12/27/2015,11,
12/27/2015,8,
12/27/2015,52,
12/27/2015,38,
04/18/2017,204,
04/18/2017,30,
03/08/2016,9,
11/04/2017,46,
11/04/2017,877,
11/04/2017,186,
11/29/2015,26,
05/17/2017,3,
05/17/2017,8,
05/17/2017,23,
05/17/2017,31,
09/19/2018,5,
12/19/2017,2,
10/12/2018,40,
12/12/2016,33,
12/12/2016,98,
07/12/2016,308,
10/02/2016,27,
03/24/2018,48,
03/24/2018,470,
03/24/2018,208,
06/01/2018,325,
03/24/2015,41,
09/22/2016,12,
09/22/2016,721,
09/22/2016,26,
09/22/2016,3,
09/22/2016,4,
01/08/2017,31,
01/08/2017,48,
01/08/2017,109,
02/14/2017,5,
02/14/2017,8,
02/14/2017,551,
02/14/2017,11,
06/08/2018,1498,
06/08/2018,18,
10/21/2017,114,
10/21/2017,36,
10/21/2017,4536,
01/26/2018,12,
12/08/2018,593,
10/21/2017,112,
08/26/2015,9,
08/26/2015,150,
05/16/2015,233,
02/03/2016,91,
10/31/2018,509,
10/31/2018,10,
04/26/2016,64,
04/26/2016,60,
04/26/2016,312,
04/26/2016,51,
05/09/2017,20,
01/24/2016,14,
04/13/2016,242,
04/13/2016,480,
09/25/2016,308,
09/25/2016,13,
09/25/2016,160,
03/28/2015,7,
03/28/2015,1185,
07/17/2017,46,
04/19/2015,59,
04/19/2015,72,
07/21/2018,125,
09/27/2016,155,
09/27/2016,1872,
02/27/2017,17,
05/02/2017,19,
05/02/2017,13,
05/02/2017,6,
12/09/2015,9,
12/09/2015,21,
12/25/2016,10,
12/07/2018,321,
12/07/2018,52,
05/30/2015,26,
05/30/2015,464,
05/30/2015,236,
05/30/2015,40,
03/02/2018,19,
10/12/2016,18,
10/12/2016,82,
07/14/2016,273,
07/14/2016,19,
07/14/2016,442,
07/14/2016,128,
11/19/2015,167,
05/27/2017,14,
07/03/2018,24,
09/25/2018,25,
10/03/2017,7,
10/03/2017,916,
10/03/2017,9,
10/03/2017,98,
09/09/2018,32,
09/09/2018,12,
03/12/2016,6,
11/29/2017,243,
06/14/2017,338,
12/03/2018,14,
12/03/2018,77,
12/03/2018,103,
12/03/2018,11,
12/03/2018,48,
12/03/2018,24,
12/03/2018,17,
12/03/2018,17,
08/16/2017,33,
12/25/2017,20,
12/25/2017,400,
12/25/2017,344,
12/25/2017,107,
07/23/2018,14,
06/21/2018,83,
06/21/2018,7,
06/21/2018,448,
08/13/2018,273,
08/13/2018,1615,
08/13/2018,25,
08/13/2018,2,
08/13/2018,32,
08/13/2018,15,
08/13/2018,424,
11/07/2016,77,
10/15/2016,5,
10/15/2016,4,
07/30/2017,716,
12/03/2017,269,
12/03/2017,22,
12/03/2017,49,
12/03/2017,206,
04/28/2017,31,
08/25/2018,26,
06/17/2018,3405,
06/17/2018,102,
11/20/2016,345,
09/04/2018,31,
07/04/2016,23,
09/15/2018,39,
09/15/2018,60,
03/13/2018,175,
09/24/2018,384,
09/24/2018,16,
08/13/2017,23,
08/13/2017,104,
11/20/2018,3,
11/20/2018,570,
11/20/2018,51,
07/25/2018,299,
03/25/2017,60,
07/15/2017,231,
07/15/2017,106,
08/17/2018,24,
08/17/2018,72,
08/17/2018,9,
08/17/2018,14,
08/17/2018,2519,
08/17/2018,541,
08/17/2018,222,
12/14/2017,82,
12/14/2017,135,
12/25/2018,40,
12/25/2018,45,
12/25/2018,32,
12/25/2018,41,
12/25/2018,4,
03/01/2015,19,
03/01/2015,363,
03/01/2015,64,
03/01/2015,130,
11/19/2016,6,
11/19/2016,862,
04/01/2015,67,
04/01/2015,7,
10/05/2018,436,
10/05/2018,15,
10/05/2018,16,
10/05/2018,73,
10/05/2018,207,
10/05/2018,8,
11/18/2018,82,
11/18/2018,21,
11/18/2018,390,
11/18/2018,21,
11/18/2018,42,
03/23/2016,34,
10/10/2017,91,
10/10/2017,16,
10/10/2017,121,
08/16/2016,520,
08/16/2016,32,
08/16/2016,11,
08/16/2016,3,
08/16/2016,255,
08/16/2016,4,
08/16/2016,11,
05/31/2015,660,
05/31/2015,114,
08/27/2016,6,
01/03/2015,17,
09/10/2015,82,
09/10/2015,255,
01/22/2018,16,
01/22/2018,8,
04/21/2017,9,
07/20/2017,90,
08/23/2017,26,
08/23/2017,38,
08/23/2017,15,
08/23/2017,2,
06/14/2017,40,
06/14/2017,19,
11/20/2016,5,
11/20/2016,146,
11/20/2016,10,
11/03/2018,200,
11/03/2018,1674,
05/04/2015,13,
05/04/2015,58,
11/08/2016,264,
12/12/2016,300,
12/12/2016,26,
12/01/2015,272,
12/01/2015,46,
12/01/2015,10,
10/07/2017,94,
11/17/2016,542,
11/17/2016,107,
11/17/2016,1324,
03/17/2015,127,
06/20/2016,126,
05/25/2018,664,
05/25/2018,120,
05/25/2018,4,
05/25/2018,19,
09/09/2015,61,
09/09/2015,31,
10/17/2018,53,
11/02/2018,84,
11/02/2018,12,
07/21/2015,5,
07/21/2015,88,
07/21/2015,658,
07/21/2015,2,
09/11/2016,211,
09/11/2016,79,
09/11/2016,20,
09/11/2016,773,
10/21/2017,107,
01/07/2017,24,
01/07/2017,26,
06/25/2016,48,
06/25/2016,1,
06/25/2016,76,
06/25/2016,5,
09/20/2016,38,
07/10/2018,42,
06/30/2018,436,
08/21/2018,389,
08/21/2018,573,
08/21/2018,34,
03/11/2018,64,
03/11/2018,27,
09/15/2018,296,
09/20/2017,394,
12/15/2017,3,
11/03/2018,17,
07/03/2017,707,
09/26/2015,6,
09/26/2015,22,
09/26/2015,42,
07/14/2015,18,
09/28/2018,3,
08/28/2016,893,
08/28/2016,308,
08/28/2016,729,
08/28/2016,42,
08/28/2016,44,
08/28/2016,5,
09/20/2016,62,
09/20/2016,25,
11/07/2017,264,
11/07/2017,360,
11/07/2017,13,
11/07/2017,117,
11/07/2017,277,
10/20/2016,240,
10/20/2016,17,
01/01/2018,455,
01/01/2018,142,
01/01/2018,311,
01/01/2018,13,
01/01/2018,7,
01/01/2018,14,
01/01/2018,16,
06/23/2016,28,
06/23/2016,166,
06/23/2016,75,
11/22/2017,135,
10/26/2016,147,
10/26/2016,132,
10/26/2016,204,
10/26/2016,15,
10/26/2016,719,
10/20/2017,62,
04/28/2018,29,
09/29/2017,11,
07/10/2016,40,
08/07/2016,78,
12/07/2015,270,
12/10/2016,6,
11/08/2018,110,
07/27/2018,24,
07/27/2018,27,
07/27/2018,13,
07/27/2018,235,
12/28/2018,119,
12/28/2018,5,
03/10/2017,27,
03/10/2017,3358,
05/22/2016,9,
05/22/2016,2974,
05/22/2016,105,
05/22/2016,776,
02/17/2018,90,
02/17/2018,176,
02/17/2018,439,
12/08/2018,216,
11/18/2018,56,
11/18/2018,128,
12/01/2017,249,
12/01/2017,12,
12/01/2017,86,
10/03/2018,21,
08/29/2018,149,
11/24/2018,34,
06/30/2018,205,
07/22/2018,527,
11/11/2017,42,
11/11/2017,452,
11/11/2017,32,
12/09/2015,31,
12/09/2015,1080,
09/07/2018,162,
02/06/2016,3,
02/06/2016,19,
02/06/2016,671,
08/26/2018,65,
07/20/2015,42,
07/20/2015,12,
07/20/2015,14,
07/20/2015,536,
10/08/2016,73,
02/16/2016,37,
02/16/2016,88,
08/12/2017,563,
11/09/2015,57,
07/18/2017,12,
07/18/2017,285,
07/18/2017,19,
02/05/2017,15,
02/05/2017,187,
02/05/2017,558,
02/05/2017,160,
06/20/2015,472,
06/20/2015,4,
06/09/2018,50,
12/27/2017,21,
01/26/2015,11,
01/26/2015,142,
03/23/2018,33,
03/23/2018,21,
03/23/2018,14000,
03/20/2018,238,
03/20/2018,62,
10/04/2017,240,
11/18/2017,595,
12/26/2018,17,
03/09/2017,200,
02/16/2017,228,
09/28/2016,294,
09/28/2016,308,
11/02/2016,97,
11/02/2016,118,
11/02/2016,12,
11/02/2016,513,
07/31/2017,864,
11/06/2018,2037,
11/06/2018,450,
11/06/2018,109,
02/14/2017,265,
07/09/2015,3,
07/09/2015,42,
07/09/2015,24,
01/30/2017,157,
09/22/2017,129,
12/22/2018,475,
09/02/2017,1000,
08/02/2016,278,
11/21/2016,1253,
11/21/2016,111,
05/18/2018,23,
05/18/2018,2,
07/23/2018,64,
09/13/2016,8,
09/13/2016,171,
12/10/2017,63,
10/02/2016,20,
10/02/2016,8,
11/17/2018,39,
11/17/2018,188,
11/30/2016,7,
11/30/2016,99,
11/30/2016,336,
12/06/2016,9,
09/05/2018,90,
09/05/2018,72,
09/05/2018,16,
04/24/2018,11,
04/24/2018,73,
11/08/2016,68,
11/08/2016,550,
11/08/2016,12,
11/08/2016,4644,
11/08/2016,578,
04/26/2016,192,
04/26/2016,3,
09/20/2016,1370,
09/20/2016,295,
09/07/2018,82,
11/07/2017,45,
11/07/2017,315,
09/25/2016,7,
09/25/2016,11,
09/25/2016,3,
09/25/2016,4,
10/03/2015,5,
10/03/2015,32,
10/03/2015,5,
10/03/2015,2,
10/03/2015,16,
02/18/2015,13,
06/12/2017,186,
06/12/2017,13,
11/01/2018,190,
11/01/2018,41,
04/04/2017,83,
04/04/2017,32,
04/04/2017,90,
06/30/2017,36,
06/30/2017,1267,
09/22/2015,170,
09/22/2015,41,
05/01/2018,4,
05/01/2018,934,
05/01/2018,2804,
10/20/2018,5,
10/20/2018,7,
10/20/2018,5,
10/20/2018,44,
09/01/2015,24,
09/01/2015,357,
08/12/2015,807,
08/12/2015,86,
08/19/2015,345,
05/10/2016,71,
05/10/2016,37,
05/10/2017,744,
03/05/2016,12,
03/05/2016,5,
03/05/2016,181,
03/05/2016,61,
08/12/2018,300,
08/12/2018,193,
08/12/2018,243,
08/12/2018,47,
08/12/2018,175,
08/12/2018,101,
06/26/2017,369,
06/26/2017,9,
06/26/2017,172,
12/15/2017,20,
09/13/2016,14,
12/30/2015,123,
12/30/2015,36,
04/29/2015,20,
01/30/2018,70,
01/30/2018,32,
01/30/2018,2004,
01/30/2018,10,
12/25/2017,2564,
10/20/2017,388,
06/13/2016,4,
06/30/2018,1086,
06/26/2016,44,
02/21/2017,4,
02/21/2017,35,
02/21/2017,433,
04/22/2018,676,
05/09/2018,66,
05/09/2018,207,
12/21/2016,601,
12/21/2016,60,
12/21/2016,638,
12/21/2016,52,
08/12/2015,32,
08/12/2015,48,
08/12/2015,159,
08/12/2015,212,
08/12/2015,6,
08/12/2015,3,
12/11/2016,11,
11/03/2018,19,
03/13/2018,300,
05/30/2017,27,
05/30/2017,112,
07/05/2016,5,
07/05/2016,12,
03/11/2015,8,
04/20/2016,181,
07/26/2018,1650,
07/26/2018,363,
10/31/2015,74,
11/03/2018,487,
08/11/2017,33,
08/11/2017,42,
08/11/2017,78,
07/25/2017,38,
03/01/2015,138,
03/01/2015,377,
01/26/2018,63,
01/26/2018,2940,
07/12/2015,513,
07/12/2015,4,
07/12/2015,23,
07/12/2015,17,
04/11/2018,2,
04/11/2018,21,
11/13/2018,12,
12/05/2016,46,
09/26/2017,16,
11/19/2017,9,
11/19/2017,45,
09/08/2018,62,
09/08/2018,159,
07/21/2018,3,
07/21/2018,95,
10/06/2018,144,
10/06/2018,7,
11/07/2018,8,
03/09/2017,12,
03/09/2017,355,
03/09/2017,18,
03/09/2017,52,
05/13/2018,300,
07/02/2017,8,
12/27/2015,24,
12/27/2015,498,
04/13/2018,437,
11/14/2015,33,
06/11/2018,62,
11/25/2017,74,
03/21/2015,60,
03/21/2015,33,
03/21/2015,219,
04/30/2016,32,
04/30/2016,10,
04/30/2016,210,
04/30/2016,25,
04/30/2016,7,
05/03/2018,33,
05/03/2018,27,
05/03/2018,374,
05/03/2018,65,
